joint_bike_ASC_walk,0
joint_bike_ASC_rh,0
joint_walk_transit_ASC_lightrail,0
joint_walk_transit_ASC_ferry,0
joint_walk_transit_ASC_express,0
joint_walk_transit_ASC_heavyrail,0
joint_walk_transit_ASC_commuter,0
joint_walk_transit_ASC_sr2,0
joint_walk_transit_ASC_sr3p,0
joint_walk_transit_ASC_walk,0
joint_walk_transit_ASC_rh,0
joint_drive_transit_ASC_lightrail,0
joint_drive_transit_ASC_ferry,0
joint_drive_transit_ASC_express,0
joint_drive_transit_ASC_heavyrail,0
joint_drive_transit_ASC_commuter,0
joint_drive_transit_ASC_rh,0
joint_ride_hail_ASC_sr2,0
joint_ride_hail_ASC_sr3p,0
joint_ride_hail_ASC_walk,0
joint_ride_hail_ASC_walk_transit,0
joint_ride_hail_ASC_taxi,0
joint_ride_hail_ASC_tnc_single,0
joint_ride_hail_ASC_tnc_shared,0
c_walk_express_penalty,-0.271
adjust_tnc_shared,-0.813
I_AUTO_MODES,"[1, 2, 3, 4, 5, 6]"
I_BIKE_MODE,8
I_DRIVE_TRANSIT_MODES,"[14, 15, 16, 17, 18]"
I_MODE_MAP,"{'BIKE': 8, 'DRIVEALONEFREE': 1, 'DRIVEALONEPAY': 2, 'DRIVE_COM': 18, 'DRIVE_EXP': 16, 'DRIVE_HVY': 17, 'DRIVE_LOC': 14, 'DRIVE_LRF': 15, 'SHARED2FREE': 3, 'SHARED2PAY': 4, 'SHARED3FREE': 5, 'SHARED3PAY': 6, 'TAXI': 19, 'TNC_SHARED': 21, 'TNC_SINGLE': 20, 'WALK': 7, 'WALK_COM': 13, 'WALK_EXP': 11, 'WALK_HVY': 12, 'WALK_LOC': 9, 'WALK_LRF': 10}"
I_RIDE_HAIL_MODES,"[19, 20, 21]"
I_SOV_MODES,"[1, 2]"
I_SR2_MODES,"[3, 4]"
I_SR3P_MODES,"[5, 6]"
I_WALK_MODE,7
I_WALK_TRANSIT_MODES,"[9, 10, 11, 12, 13]"
TNC_shared_IVTFactor,1.5
TNC_shared_baseFare,2.2
TNC_shared_costMinimum,3.0
TNC_shared_costPerMile,0.53
TNC_shared_costPerMinute,0.1
TNC_shared_waitTime_mean,"{1: 5.0, 2: 8.0, 3: 11.0, 4: 15.0, 5: 15.0}"
TNC_shared_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
TNC_single_baseFare,2.2
TNC_single_costMinimum,7.2
TNC_single_costPerMile,1.33
TNC_single_costPerMinute,0.24
TNC_single_waitTime_mean,"{1: 3.0, 2: 6.3, 3: 8.4, 4: 8.5, 5: 10.3}"
TNC_single_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
Taxi_baseFare,2.2
Taxi_costPerMile,2.3
Taxi_costPerMinute,0.1
Taxi_waitTime_mean,"{1: 5.5, 2: 9.5, 3: 13.3, 4: 17.3, 5: 26.5}"
Taxi_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
bikeSpeed,12.0
bikeThresh,6.0
costPerMile,18.29
costShareSr2,1.75
costShareSr3,2.5
dest_col_name,destination
longWalk,0.667
max_waitTime,50
min_waitTime,0
orig_col_name,origin
shortWalk,0.333
waitThresh,10.0
walkSpeed,3.0
walkThresh,1.0
ORIGIN,origin
DESTINATION,destination
odt_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91819640>
dot_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91819280>
od_skims,<activitysim.core.skim.SkimDictWrapper object at 0x7f1c918e0af0>
c_ivt,-0.0271
c_ivt_lrt,-0.02439
c_ivt_ferry,-0.02168
c_ivt_exp,-0.0175
c_ivt_hvy,-0.02168
c_ivt_com,-0.02168
c_short_i_wait,-0.0542
c_long_i_wait,-0.0271
c_wacc,-0.0542
c_wegr,-0.0542
c_waux,-0.0542
c_dtim,-0.0542
c_xfers_wlk,-0.1355
c_xfers_drv,-0.4065
c_xwait,-0.0542
c_walktimeshort,-0.0542
c_walktimelong,-0.271
c_biketimeshort,-0.1084
c_biketimelong,-0.542
c_dacc_ratio,0
c_topology_walk,-0.4065
c_topology_bike,-0.542
c_topology_trn,-0.05962
c_density_index,0.0054199999999999995
c_origin_density_index,0.016259999999999997
c_origin_density_index_max,0.4065
origin_density_applied,False
c_age1619_da,0
c_age010_trn,0
c_age16p_sr,0
c_hhsize1_sr,-0.7346
c_hhsize2_sr,0
sov_ASC_sr2,-999
sov_ASC_sr3p,-999
sov_ASC_walk,-1.0579
sov_ASC_rh,-6.649
sr2_ASC_sr2,0.4304
sr2_ASC_sr3p,-999
sr2_ASC_walk,1.3041
sr2_ASC_rh,-6.6897
sr3p_ASC_sr2,-0.3117
sr3p_ASC_sr3p,0.6293
sr3p_ASC_walk,1.6793
sr3p_ASC_rh,-7.0
walk_ASC_rh,-7.0
bike_ASC_walk,-0.3399
bike_ASC_rh,-7.0
walk_transit_ASC_lightrail,1.4436
walk_transit_ASC_ferry,1.7237
walk_transit_ASC_express,0.3224
walk_transit_ASC_heavyrail,0.849
walk_transit_ASC_commuter,0.9082
walk_transit_ASC_sr2,-4.005
walk_transit_ASC_sr3p,-28.6972
walk_transit_ASC_walk,-1.0311
walk_transit_ASC_rh,-4.2691
drive_transit_ASC_lightrail,1.4436
drive_transit_ASC_ferry,1.7237
drive_transit_ASC_express,0.3224
drive_transit_ASC_heavyrail,0.849
drive_transit_ASC_commuter,0.9082
drive_transit_ASC_rh,-4.25
ride_hail_ASC_sr2,-4.3372
ride_hail_ASC_sr3p,-4.922
ride_hail_ASC_walk,-7
ride_hail_ASC_walk_transit,0
ride_hail_ASC_taxi,-1.5994
ride_hail_ASC_tnc_single,0.1081
ride_hail_ASC_tnc_shared,0
joint_auto_ASC_sr2,0
joint_auto_ASC_sr3p,0
joint_auto_ASC_walk,0
joint_auto_ASC_rh,0
joint_walk_ASC_rh,0
joint_bike_ASC_walk,0
joint_bike_ASC_rh,0
joint_walk_transit_ASC_lightrail,0
joint_walk_transit_ASC_ferry,0
joint_walk_transit_ASC_express,0
joint_walk_transit_ASC_heavyrail,0
joint_walk_transit_ASC_commuter,0
joint_walk_transit_ASC_sr2,0
joint_walk_transit_ASC_sr3p,0
joint_walk_transit_ASC_walk,0
joint_walk_transit_ASC_rh,0
joint_drive_transit_ASC_lightrail,0
joint_drive_transit_ASC_ferry,0
joint_drive_transit_ASC_express,0
joint_drive_transit_ASC_heavyrail,0
joint_drive_transit_ASC_commuter,0
joint_drive_transit_ASC_rh,0
joint_ride_hail_ASC_sr2,0
joint_ride_hail_ASC_sr3p,0
joint_ride_hail_ASC_walk,0
joint_ride_hail_ASC_walk_transit,0
joint_ride_hail_ASC_taxi,0
joint_ride_hail_ASC_tnc_single,0
joint_ride_hail_ASC_tnc_shared,0
c_walk_express_penalty,-0.271
adjust_tnc_shared,-0.813
I_AUTO_MODES,"[1, 2, 3, 4, 5, 6]"
I_BIKE_MODE,8
I_DRIVE_TRANSIT_MODES,"[14, 15, 16, 17, 18]"
I_MODE_MAP,"{'BIKE': 8, 'DRIVEALONEFREE': 1, 'DRIVEALONEPAY': 2, 'DRIVE_COM': 18, 'DRIVE_EXP': 16, 'DRIVE_HVY': 17, 'DRIVE_LOC': 14, 'DRIVE_LRF': 15, 'SHARED2FREE': 3, 'SHARED2PAY': 4, 'SHARED3FREE': 5, 'SHARED3PAY': 6, 'TAXI': 19, 'TNC_SHARED': 21, 'TNC_SINGLE': 20, 'WALK': 7, 'WALK_COM': 13, 'WALK_EXP': 11, 'WALK_HVY': 12, 'WALK_LOC': 9, 'WALK_LRF': 10}"
I_RIDE_HAIL_MODES,"[19, 20, 21]"
I_SOV_MODES,"[1, 2]"
I_SR2_MODES,"[3, 4]"
I_SR3P_MODES,"[5, 6]"
I_WALK_MODE,7
I_WALK_TRANSIT_MODES,"[9, 10, 11, 12, 13]"
TNC_shared_IVTFactor,1.5
TNC_shared_baseFare,2.2
TNC_shared_costMinimum,3.0
TNC_shared_costPerMile,0.53
TNC_shared_costPerMinute,0.1
TNC_shared_waitTime_mean,"{1: 5.0, 2: 8.0, 3: 11.0, 4: 15.0, 5: 15.0}"
TNC_shared_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
TNC_single_baseFare,2.2
TNC_single_costMinimum,7.2
TNC_single_costPerMile,1.33
TNC_single_costPerMinute,0.24
TNC_single_waitTime_mean,"{1: 3.0, 2: 6.3, 3: 8.4, 4: 8.5, 5: 10.3}"
TNC_single_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
Taxi_baseFare,2.2
Taxi_costPerMile,2.3
Taxi_costPerMinute,0.1
Taxi_waitTime_mean,"{1: 5.5, 2: 9.5, 3: 13.3, 4: 17.3, 5: 26.5}"
Taxi_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
bikeSpeed,12.0
bikeThresh,6.0
costPerMile,18.29
costShareSr2,1.75
costShareSr3,2.5
dest_col_name,destination
longWalk,0.667
max_waitTime,50
min_waitTime,0
orig_col_name,origin
shortWalk,0.333
waitThresh,10.0
walkSpeed,3.0
walkThresh,1.0
ORIGIN,origin
DESTINATION,destination
odt_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c808deee0>
dot_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c808de940>
od_skims,<activitysim.core.skim.SkimDictWrapper object at 0x7f1c915f2340>
c_ivt,-0.0271
c_ivt_lrt,-0.02439
c_ivt_ferry,-0.02168
c_ivt_exp,-0.0175
c_ivt_hvy,-0.02168
c_ivt_com,-0.02168
c_short_i_wait,-0.0542
c_long_i_wait,-0.0271
c_wacc,-0.0542
c_wegr,-0.0542
c_waux,-0.0542
c_dtim,-0.0542
c_xfers_wlk,-0.1355
c_xfers_drv,-0.4065
c_xwait,-0.0542
c_walktimeshort,-0.0542
c_walktimelong,-0.271
c_biketimeshort,-0.1084
c_biketimelong,-0.542
c_dacc_ratio,0
c_topology_walk,-0.4065
c_topology_bike,-0.542
c_topology_trn,-0.05962
c_density_index,0.0054199999999999995
c_origin_density_index,0.016259999999999997
c_origin_density_index_max,0.4065
origin_density_applied,False
c_age1619_da,0
c_age010_trn,0
c_age16p_sr,0
c_hhsize1_sr,-0.7346
c_hhsize2_sr,0
sov_ASC_sr2,-999
sov_ASC_sr3p,-999
sov_ASC_walk,-1.0579
sov_ASC_rh,-6.649
sr2_ASC_sr2,0.4304
sr2_ASC_sr3p,-999
sr2_ASC_walk,1.3041
sr2_ASC_rh,-6.6897
sr3p_ASC_sr2,-0.3117
sr3p_ASC_sr3p,0.6293
sr3p_ASC_walk,1.6793
sr3p_ASC_rh,-7.0
walk_ASC_rh,-7.0
bike_ASC_walk,-0.3399
bike_ASC_rh,-7.0
walk_transit_ASC_lightrail,1.4436
walk_transit_ASC_ferry,1.7237
walk_transit_ASC_express,0.3224
walk_transit_ASC_heavyrail,0.849
walk_transit_ASC_commuter,0.9082
walk_transit_ASC_sr2,-4.005
walk_transit_ASC_sr3p,-28.6972
walk_transit_ASC_walk,-1.0311
walk_transit_ASC_rh,-4.2691
drive_transit_ASC_lightrail,1.4436
drive_transit_ASC_ferry,1.7237
drive_transit_ASC_express,0.3224
drive_transit_ASC_heavyrail,0.849
drive_transit_ASC_commuter,0.9082
drive_transit_ASC_rh,-4.25
ride_hail_ASC_sr2,-4.3372
ride_hail_ASC_sr3p,-4.922
ride_hail_ASC_walk,-7
ride_hail_ASC_walk_transit,0
ride_hail_ASC_taxi,-1.5994
ride_hail_ASC_tnc_single,0.1081
ride_hail_ASC_tnc_shared,0
joint_auto_ASC_sr2,0
joint_auto_ASC_sr3p,0
joint_auto_ASC_walk,0
joint_auto_ASC_rh,0
joint_walk_ASC_rh,0
joint_bike_ASC_walk,0
joint_bike_ASC_rh,0
joint_walk_transit_ASC_lightrail,0
joint_walk_transit_ASC_ferry,0
joint_walk_transit_ASC_express,0
joint_walk_transit_ASC_heavyrail,0
joint_walk_transit_ASC_commuter,0
joint_walk_transit_ASC_sr2,0
joint_walk_transit_ASC_sr3p,0
joint_walk_transit_ASC_walk,0
joint_walk_transit_ASC_rh,0
joint_drive_transit_ASC_lightrail,0
joint_drive_transit_ASC_ferry,0
joint_drive_transit_ASC_express,0
joint_drive_transit_ASC_heavyrail,0
joint_drive_transit_ASC_commuter,0
joint_drive_transit_ASC_rh,0
joint_ride_hail_ASC_sr2,0
joint_ride_hail_ASC_sr3p,0
joint_ride_hail_ASC_walk,0
joint_ride_hail_ASC_walk_transit,0
joint_ride_hail_ASC_taxi,0
joint_ride_hail_ASC_tnc_single,0
joint_ride_hail_ASC_tnc_shared,0
c_walk_express_penalty,-0.271
adjust_tnc_shared,-0.813
I_AUTO_MODES,"[1, 2, 3, 4, 5, 6]"
I_BIKE_MODE,8
I_DRIVE_TRANSIT_MODES,"[14, 15, 16, 17, 18]"
I_MODE_MAP,"{'BIKE': 8, 'DRIVEALONEFREE': 1, 'DRIVEALONEPAY': 2, 'DRIVE_COM': 18, 'DRIVE_EXP': 16, 'DRIVE_HVY': 17, 'DRIVE_LOC': 14, 'DRIVE_LRF': 15, 'SHARED2FREE': 3, 'SHARED2PAY': 4, 'SHARED3FREE': 5, 'SHARED3PAY': 6, 'TAXI': 19, 'TNC_SHARED': 21, 'TNC_SINGLE': 20, 'WALK': 7, 'WALK_COM': 13, 'WALK_EXP': 11, 'WALK_HVY': 12, 'WALK_LOC': 9, 'WALK_LRF': 10}"
I_RIDE_HAIL_MODES,"[19, 20, 21]"
I_SOV_MODES,"[1, 2]"
I_SR2_MODES,"[3, 4]"
I_SR3P_MODES,"[5, 6]"
I_WALK_MODE,7
I_WALK_TRANSIT_MODES,"[9, 10, 11, 12, 13]"
TNC_shared_IVTFactor,1.5
TNC_shared_baseFare,2.2
TNC_shared_costMinimum,3.0
TNC_shared_costPerMile,0.53
TNC_shared_costPerMinute,0.1
TNC_shared_waitTime_mean,"{1: 5.0, 2: 8.0, 3: 11.0, 4: 15.0, 5: 15.0}"
TNC_shared_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
TNC_single_baseFare,2.2
TNC_single_costMinimum,7.2
TNC_single_costPerMile,1.33
TNC_single_costPerMinute,0.24
TNC_single_waitTime_mean,"{1: 3.0, 2: 6.3, 3: 8.4, 4: 8.5, 5: 10.3}"
TNC_single_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
Taxi_baseFare,2.2
Taxi_costPerMile,2.3
Taxi_costPerMinute,0.1
Taxi_waitTime_mean,"{1: 5.5, 2: 9.5, 3: 13.3, 4: 17.3, 5: 26.5}"
Taxi_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
bikeSpeed,12.0
bikeThresh,6.0
costPerMile,18.29
costShareSr2,1.75
costShareSr3,2.5
dest_col_name,destination
longWalk,0.667
max_waitTime,50
min_waitTime,0
orig_col_name,origin
shortWalk,0.333
waitThresh,10.0
walkSpeed,3.0
walkThresh,1.0
ORIGIN,origin
DESTINATION,destination
odt_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91be6970>
dot_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91be6e20>
od_skims,<activitysim.core.skim.SkimDictWrapper object at 0x7f1c91be66a0>
c_ivt,-0.0271
c_ivt_lrt,-0.02439
c_ivt_ferry,-0.02168
c_ivt_exp,-0.0175
c_ivt_hvy,-0.02168
c_ivt_com,-0.02168
c_short_i_wait,-0.0542
c_long_i_wait,-0.0271
c_wacc,-0.0542
c_wegr,-0.0542
c_waux,-0.0542
c_dtim,-0.0542
c_xfers_wlk,-0.1355
c_xfers_drv,-0.4065
c_xwait,-0.0542
c_walktimeshort,-0.0542
c_walktimelong,-0.271
c_biketimeshort,-0.1084
c_biketimelong,-0.542
c_dacc_ratio,0
c_topology_walk,-0.4065
c_topology_bike,-0.542
c_topology_trn,-0.05962
c_density_index,0.0054199999999999995
c_origin_density_index,0.016259999999999997
c_origin_density_index_max,0.4065
origin_density_applied,False
c_age1619_da,0
c_age010_trn,0
c_age16p_sr,0
c_hhsize1_sr,-0.7346
c_hhsize2_sr,0
sov_ASC_sr2,-999
sov_ASC_sr3p,-999
sov_ASC_walk,-1.0579
sov_ASC_rh,-6.649
sr2_ASC_sr2,0.4304
sr2_ASC_sr3p,-999
sr2_ASC_walk,1.3041
sr2_ASC_rh,-6.6897
sr3p_ASC_sr2,-0.3117
sr3p_ASC_sr3p,0.6293
sr3p_ASC_walk,1.6793
sr3p_ASC_rh,-7.0
walk_ASC_rh,-7.0
bike_ASC_walk,-0.3399
bike_ASC_rh,-7.0
walk_transit_ASC_lightrail,1.4436
walk_transit_ASC_ferry,1.7237
walk_transit_ASC_express,0.3224
walk_transit_ASC_heavyrail,0.849
walk_transit_ASC_commuter,0.9082
walk_transit_ASC_sr2,-4.005
walk_transit_ASC_sr3p,-28.6972
walk_transit_ASC_walk,-1.0311
walk_transit_ASC_rh,-4.2691
drive_transit_ASC_lightrail,1.4436
drive_transit_ASC_ferry,1.7237
drive_transit_ASC_express,0.3224
drive_transit_ASC_heavyrail,0.849
drive_transit_ASC_commuter,0.9082
drive_transit_ASC_rh,-4.25
ride_hail_ASC_sr2,-4.3372
ride_hail_ASC_sr3p,-4.922
ride_hail_ASC_walk,-7
ride_hail_ASC_walk_transit,0
ride_hail_ASC_taxi,-1.5994
ride_hail_ASC_tnc_single,0.1081
ride_hail_ASC_tnc_shared,0
joint_auto_ASC_sr2,0
joint_auto_ASC_sr3p,0
joint_auto_ASC_walk,0
joint_auto_ASC_rh,0
joint_walk_ASC_rh,0
joint_bike_ASC_walk,0
joint_bike_ASC_rh,0
joint_walk_transit_ASC_lightrail,0
joint_walk_transit_ASC_ferry,0
joint_walk_transit_ASC_express,0
joint_walk_transit_ASC_heavyrail,0
joint_walk_transit_ASC_commuter,0
joint_walk_transit_ASC_sr2,0
joint_walk_transit_ASC_sr3p,0
joint_walk_transit_ASC_walk,0
joint_walk_transit_ASC_rh,0
joint_drive_transit_ASC_lightrail,0
joint_drive_transit_ASC_ferry,0
joint_drive_transit_ASC_express,0
joint_drive_transit_ASC_heavyrail,0
joint_drive_transit_ASC_commuter,0
joint_drive_transit_ASC_rh,0
joint_ride_hail_ASC_sr2,0
joint_ride_hail_ASC_sr3p,0
joint_ride_hail_ASC_walk,0
joint_ride_hail_ASC_walk_transit,0
joint_ride_hail_ASC_taxi,0
joint_ride_hail_ASC_tnc_single,0
joint_ride_hail_ASC_tnc_shared,0
c_walk_express_penalty,-0.271
adjust_tnc_shared,-0.813
I_AUTO_MODES,"[1, 2, 3, 4, 5, 6]"
I_BIKE_MODE,8
I_DRIVE_TRANSIT_MODES,"[14, 15, 16, 17, 18]"
I_MODE_MAP,"{'BIKE': 8, 'DRIVEALONEFREE': 1, 'DRIVEALONEPAY': 2, 'DRIVE_COM': 18, 'DRIVE_EXP': 16, 'DRIVE_HVY': 17, 'DRIVE_LOC': 14, 'DRIVE_LRF': 15, 'SHARED2FREE': 3, 'SHARED2PAY': 4, 'SHARED3FREE': 5, 'SHARED3PAY': 6, 'TAXI': 19, 'TNC_SHARED': 21, 'TNC_SINGLE': 20, 'WALK': 7, 'WALK_COM': 13, 'WALK_EXP': 11, 'WALK_HVY': 12, 'WALK_LOC': 9, 'WALK_LRF': 10}"
I_RIDE_HAIL_MODES,"[19, 20, 21]"
I_SOV_MODES,"[1, 2]"
I_SR2_MODES,"[3, 4]"
I_SR3P_MODES,"[5, 6]"
I_WALK_MODE,7
I_WALK_TRANSIT_MODES,"[9, 10, 11, 12, 13]"
TNC_shared_IVTFactor,1.5
TNC_shared_baseFare,2.2
TNC_shared_costMinimum,3.0
TNC_shared_costPerMile,0.53
TNC_shared_costPerMinute,0.1
TNC_shared_waitTime_mean,"{1: 5.0, 2: 8.0, 3: 11.0, 4: 15.0, 5: 15.0}"
TNC_shared_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
TNC_single_baseFare,2.2
TNC_single_costMinimum,7.2
TNC_single_costPerMile,1.33
TNC_single_costPerMinute,0.24
TNC_single_waitTime_mean,"{1: 3.0, 2: 6.3, 3: 8.4, 4: 8.5, 5: 10.3}"
TNC_single_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
Taxi_baseFare,2.2
Taxi_costPerMile,2.3
Taxi_costPerMinute,0.1
Taxi_waitTime_mean,"{1: 5.5, 2: 9.5, 3: 13.3, 4: 17.3, 5: 26.5}"
Taxi_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
bikeSpeed,12.0
bikeThresh,6.0
costPerMile,18.29
costShareSr2,1.75
costShareSr3,2.5
dest_col_name,destination
longWalk,0.667
max_waitTime,50
min_waitTime,0
orig_col_name,origin
shortWalk,0.333
waitThresh,10.0
walkSpeed,3.0
walkThresh,1.0
ORIGIN,origin
DESTINATION,destination
odt_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91a85d60>
dot_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91a85520>
od_skims,<activitysim.core.skim.SkimDictWrapper object at 0x7f1c9184dcd0>
c_ivt,-0.0271
c_ivt_lrt,-0.02439
c_ivt_ferry,-0.02168
c_ivt_exp,-0.0175
c_ivt_hvy,-0.02168
c_ivt_com,-0.02168
c_short_i_wait,-0.0542
c_long_i_wait,-0.0271
c_wacc,-0.0542
c_wegr,-0.0542
c_waux,-0.0542
c_dtim,-0.0542
c_xfers_wlk,-0.1355
c_xfers_drv,-0.4065
c_xwait,-0.0542
c_walktimeshort,-0.0542
c_walktimelong,-0.271
c_biketimeshort,-0.1084
c_biketimelong,-0.542
c_dacc_ratio,0
c_topology_walk,-0.4065
c_topology_bike,-0.542
c_topology_trn,-0.05962
c_density_index,0.0054199999999999995
c_origin_density_index,0.016259999999999997
c_origin_density_index_max,0.4065
origin_density_applied,False
c_age1619_da,0
c_age010_trn,0
c_age16p_sr,0
c_hhsize1_sr,-0.7346
c_hhsize2_sr,0
sov_ASC_sr2,-999
sov_ASC_sr3p,-999
sov_ASC_walk,-1.0579
sov_ASC_rh,-6.649
sr2_ASC_sr2,0.4304
sr2_ASC_sr3p,-999
sr2_ASC_walk,1.3041
sr2_ASC_rh,-6.6897
sr3p_ASC_sr2,-0.3117
sr3p_ASC_sr3p,0.6293
sr3p_ASC_walk,1.6793
sr3p_ASC_rh,-7.0
walk_ASC_rh,-7.0
bike_ASC_walk,-0.3399
bike_ASC_rh,-7.0
walk_transit_ASC_lightrail,1.4436
walk_transit_ASC_ferry,1.7237
walk_transit_ASC_express,0.3224
walk_transit_ASC_heavyrail,0.849
walk_transit_ASC_commuter,0.9082
walk_transit_ASC_sr2,-4.005
walk_transit_ASC_sr3p,-28.6972
walk_transit_ASC_walk,-1.0311
walk_transit_ASC_rh,-4.2691
drive_transit_ASC_lightrail,1.4436
drive_transit_ASC_ferry,1.7237
drive_transit_ASC_express,0.3224
drive_transit_ASC_heavyrail,0.849
drive_transit_ASC_commuter,0.9082
drive_transit_ASC_rh,-4.25
ride_hail_ASC_sr2,-4.3372
ride_hail_ASC_sr3p,-4.922
ride_hail_ASC_walk,-7
ride_hail_ASC_walk_transit,0
ride_hail_ASC_taxi,-1.5994
ride_hail_ASC_tnc_single,0.1081
ride_hail_ASC_tnc_shared,0
joint_auto_ASC_sr2,0
joint_auto_ASC_sr3p,0
joint_auto_ASC_walk,0
joint_auto_ASC_rh,0
joint_walk_ASC_rh,0
joint_bike_ASC_walk,0
joint_bike_ASC_rh,0
joint_walk_transit_ASC_lightrail,0
joint_walk_transit_ASC_ferry,0
joint_walk_transit_ASC_express,0
joint_walk_transit_ASC_heavyrail,0
joint_walk_transit_ASC_commuter,0
joint_walk_transit_ASC_sr2,0
joint_walk_transit_ASC_sr3p,0
joint_walk_transit_ASC_walk,0
joint_walk_transit_ASC_rh,0
joint_drive_transit_ASC_lightrail,0
joint_drive_transit_ASC_ferry,0
joint_drive_transit_ASC_express,0
joint_drive_transit_ASC_heavyrail,0
joint_drive_transit_ASC_commuter,0
joint_drive_transit_ASC_rh,0
joint_ride_hail_ASC_sr2,0
joint_ride_hail_ASC_sr3p,0
joint_ride_hail_ASC_walk,0
joint_ride_hail_ASC_walk_transit,0
joint_ride_hail_ASC_taxi,0
joint_ride_hail_ASC_tnc_single,0
joint_ride_hail_ASC_tnc_shared,0
c_walk_express_penalty,-0.271
adjust_tnc_shared,-0.813
I_AUTO_MODES,"[1, 2, 3, 4, 5, 6]"
I_BIKE_MODE,8
I_DRIVE_TRANSIT_MODES,"[14, 15, 16, 17, 18]"
I_MODE_MAP,"{'BIKE': 8, 'DRIVEALONEFREE': 1, 'DRIVEALONEPAY': 2, 'DRIVE_COM': 18, 'DRIVE_EXP': 16, 'DRIVE_HVY': 17, 'DRIVE_LOC': 14, 'DRIVE_LRF': 15, 'SHARED2FREE': 3, 'SHARED2PAY': 4, 'SHARED3FREE': 5, 'SHARED3PAY': 6, 'TAXI': 19, 'TNC_SHARED': 21, 'TNC_SINGLE': 20, 'WALK': 7, 'WALK_COM': 13, 'WALK_EXP': 11, 'WALK_HVY': 12, 'WALK_LOC': 9, 'WALK_LRF': 10}"
I_RIDE_HAIL_MODES,"[19, 20, 21]"
I_SOV_MODES,"[1, 2]"
I_SR2_MODES,"[3, 4]"
I_SR3P_MODES,"[5, 6]"
I_WALK_MODE,7
I_WALK_TRANSIT_MODES,"[9, 10, 11, 12, 13]"
TNC_shared_IVTFactor,1.5
TNC_shared_baseFare,2.2
TNC_shared_costMinimum,3.0
TNC_shared_costPerMile,0.53
TNC_shared_costPerMinute,0.1
TNC_shared_waitTime_mean,"{1: 5.0, 2: 8.0, 3: 11.0, 4: 15.0, 5: 15.0}"
TNC_shared_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
TNC_single_baseFare,2.2
TNC_single_costMinimum,7.2
TNC_single_costPerMile,1.33
TNC_single_costPerMinute,0.24
TNC_single_waitTime_mean,"{1: 3.0, 2: 6.3, 3: 8.4, 4: 8.5, 5: 10.3}"
TNC_single_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
Taxi_baseFare,2.2
Taxi_costPerMile,2.3
Taxi_costPerMinute,0.1
Taxi_waitTime_mean,"{1: 5.5, 2: 9.5, 3: 13.3, 4: 17.3, 5: 26.5}"
Taxi_waitTime_sd,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0}"
bikeSpeed,12.0
bikeThresh,6.0
costPerMile,18.29
costShareSr2,1.75
costShareSr3,2.5
dest_col_name,destination
longWalk,0.667
max_waitTime,50
min_waitTime,0
orig_col_name,origin
shortWalk,0.333
waitThresh,10.0
walkSpeed,3.0
walkThresh,1.0
ORIGIN,origin
DESTINATION,destination
odt_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91a7a850>
dot_skims,<activitysim.core.skim.SkimStackWrapper object at 0x7f1c91a7acd0>
od_skims,<activitysim.core.skim.SkimDictWrapper object at 0x7f1c91a7a910>
c_ivt,-0.0271
c_ivt_lrt,-0.02439
c_ivt_ferry,-0.02168
c_ivt_exp,-0.0175
c_ivt_hvy,-0.02168
c_ivt_com,-0.02168
c_short_i_wait,-0.0542
c_long_i_wait,-0.0271
c_wacc,-0.0542
c_wegr,-0.0542
c_waux,-0.0542
c_dtim,-0.0542
c_xfers_wlk,-0.1355
c_xfers_drv,-0.4065
c_xwait,-0.0542
c_walktimeshort,-0.0542
c_walktimelong,-0.271
c_biketimeshort,-0.1084
c_biketimelong,-0.542
c_dacc_ratio,0
c_topology_walk,-0.4065
c_topology_bike,-0.542
